agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
John Snow,Active Client,6,Felicidad Krahn,FZ6J1YZ979GR,,802.45,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-18,2019-05-18,Burton Stanley,John Maynarich & Moses English,lauronen@att.net,Female,John Maynarich,Winston Salem,Personal,8980246668,148 Greenvalley Rd,NC,27106-4811,1977-04-05,,,,
John Snow,Active Client,6,Anita Vanderbilt,WZAMK6UB504V,,837.84,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-02,2019-06-02,Rick Kramer,Alice Michalove & Quinn Mills,nelson@aol.com,Male,Alice Michalove,Winston Salem,Personal,6086785970,1658 Village Pl,NC,27127-5818,1976-10-01,,,,
John Snow,Active Client,6,Zaida Densmore,3UC7UZM9MXP4,,1856.63,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-08,2019-07-08,Scott Chang,Evelyn Lazenby & Silvia Cole,jfmulder@yahoo.ca,Male,Evelyn Lazenby,Mocksville,Personal,7913989079,302 Colin Creek Trl,NC,27028-7174,1979-01-23,,,,
John Snow,Active Client,6,Weston Ellinger,9SNI7GTUGAMX,,648.09,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-16,2019-03-16,Maria Patton,John Coles & Effie Hayes,seurat@att.net,Male,John Coles,Clemmons,Personal,4159125138,140 Saint Johns Ct,NC,27012-9551,1970-08-13,,,,
John Snow,Active Client,6,Isabell Nourse,RWCKLC3FU70U,,446.16,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-16,2019-03-16,Loren Buckley,Dora Stanley & Darren Schmitt,sacraver@hotmail.com,Male,Dora Stanley,Clemmons,Personal,2798651093,140 Saint Johns Ct,NC,27012-9551,1948-02-12,,,,
John Snow,Active Client,6,Karly Curran,9MFIIRNN5R78,,468.62,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-23,2019-03-23,Kory Vazquez,Robert Webb & Adela Reilly,amcuri@att.net,Female,Robert Webb,Winston Salem,Personal,2801224403,3305 Parrish Rd,NC,27105-6930,1991-02-07,,,,
John Snow,Active Client,6,Galina Donelan,T39N3KKXXJCT,,768.9,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-20,2019-05-20,Rupert Petty,Jessie Coggins & Lila Raymond,fwiles@optonline.net,Female,Jessie Coggins,Winston Salem,Personal,6540188367,4541 Kreeger Rd,NC,27106-1666,1975-06-28,,,,
John Snow,Active Client,6,Elly Paolucci,9NLXQSOU2YTH,,1260.18,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-01,2019-04-01,Darcy Brown,Mark Bee & Ashlee Glass,jcholewa@live.com,Male,Mark Bee,Winston Salem,Personal,4084417606,3543 Shaw Rd,NC,27105-4000,1975-06-28,,,,
John Snow,Active Client,6,Deandre Prude,14QI99N06F6J,,744.22,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-01,2019-04-01,Fay Herring,Janette Mickey & Wendi Huff,arathi@att.net,Female,Janette Mickey,Mocksville,Personal,7472353983,432 Pleasant Acre Dr,NC,27028-6803,1975-06-28,,,,
John Snow,Active Client,6,Mercedes Borda,IZ3V04GG37CJ,,1839.25,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-09,2019-04-09,Kelvin Ramirez,Barry Robertson & Hallie Glover,maikelnai@gmail.com,Female,Barry Robertson,Lewisville,Personal,2066237318,110 Windham Farm Ln,NC,27023-8303,1969-09-14,,,,
John Snow,Active Client,6,Matilde Ingraham,WRPIMTV114IX,,1522.57,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-25,2019-04-25,Dwain Reid,Nancy Thomas & Tricia Byrd,clkao@yahoo.ca,Male,Nancy Thomas,Winston Salem,Personal,9322534618,1710 Virginia Rd,NC,27104-3253,1966-08-05,,,,
John Snow,Active Client,6,Marquita Muldowney,9CRUXGTCNHYC,,100,Single,Nationwide Affinity Co Of Amer,Personal Auto,2019-01-02,2019-07-02,Evan Larsen,Cornelia Gilmore & Lyman Rogers,crowl@hotmail.com,,Cornelia Gilmore,Cooleemee,Personal,8042306036,317 Marginal St,NC,27014,1966-08-05,,,,
John Snow,Active Client,6,Rosette Lucia,TCNQEGMFIGCE,,329.63,Single,Nationwide Ins Co Of Amer,Personal Auto,2018-12-13,2019-06-13,Reba Moses,Victor Sisk & Murray Morgan,syncnine@me.com,,Victor Sisk,Winston Salem,Personal,5886218639,4900 Dippen Rd,NC,27105,1980-09-15,,,,
John Snow,Active Client,6,Vivienne Rulison,MSEN33D6WZUW,,100,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-14,2019-04-14,Althea Crane,Robert Corey & Dolly Baldwin,claypool@me.com,,Robert Corey,Clemmons,Personal,1809475713,1708 Ramhurst Dr,NC,27012,1982-06-18,,,,
John Snow,Active Client,6,Rosalee Gilford,00HGHLVL0Y8B,,100,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2019-02-05,2019-08-05,Beau Hoffman,Jackie Gordon & Wyatt Norton,crandall@outlook.com,,Jackie Gordon,Eat Bend,Personal,7624035106,1104 Split Rail Ln,NC,27018,1980-02-26,,,,
John Snow,Active Client,6,Alfredo Condit,7UU9EUW9RBZ4,,100,Single,Nationwide Mut Fire Ins Co,Personal Auto,2018-08-27,2019-02-27,Darwin Miranda,Margaret Clayton & Eugene Garcia,kourai@yahoo.com,,Margaret Clayton,Winston Salem,Personal,1851391752,324 Whitford Place Ct,NC,27107,1973-02-04,,,,
John Snow,Active Client,6,Phil Chico,BITY03R03EOU,,799.3,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-28,2019-03-28,Shana Glenn,Lena Daniels & Denver Harper,gerlo@icloud.com,Male,Lena Daniels,Charlotte,Personal,1797724465,12310 Cumberland Cove Dr,NC,28273-6810,1973-02-04,,,,
John Snow,Active Client,6,Brandie Placencia,ZIMR5BO2FAQH,,738.02,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-25,2019-05-25,Marty Rhodes,Harold Schaffer & Grant Bailey,kildjean@att.net,Female,Harold Schaffer,Winston Salem,Personal,2060924897,841 Brent St,NC,27103-3809,1973-02-04,,,,
John Snow,Active Client,6,Sol Birney,9Q1C0A8ZYQ1A,,1147.57,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-20,2019-08-20,Evelyn Cannon,Pamela Cornelissen & Barbra Marsh,syncnine@comcast.net,Male,Pamela Cornelissen,Winston Salem,Personal,7524628507,1219 Wedgewood Dr,NC,27103-4211,1960-10-10,,,,
John Snow,Active Client,6,Yee Ribble,JLWL0PWHE9F7,,527.56,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-20,2019-03-20,Sam Sims,Barbara Holt & Santos Merritt,loscar@me.com,Female,Barbara Holt,Winston Salem,Personal,7144111616,861 Kenwick Dr,NC,27106-5535,1960-10-10,,,,
John Snow,Active Client,6,Carmella Landers,GYAPQJQ37UI1,,433.38,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-13,2019-04-13,Velma Glover,Harry Andrews & Alyce Anthony,chaikin@sbcglobal.net,Female,Harry Andrews,Winston Salem,Personal,6776851478,1611 Mansfield St,NC,27107-5528,1960-10-10,,,,
John Snow,Active Client,6,Jared Roan,Z2Y8ZJLSSL2V,,342.07,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-16,2019-05-16,Jerome Parks,Brenda Ingram & Caleb Gibson,kludge@optonline.net,Male,Brenda Ingram,Winston Salem,Personal,1410502252,2935 Hickory Tree Rd,NC,27127-9146,1960-10-10,,,,
John Snow,Active Client,6,Victorina Ebert,XGI3TCIOSVU7,,1881.76,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Geneva Banks,Christophe Slivinsky & Carly Little,aukjan@att.net,Male,Christophe Slivinsky,Greensboro,Personal,8764858142,6716 Coltrane Mill Rd,NC,27406-8818,1960-10-10,,,,
John Snow,Active Client,6,Emiko Lobo,O2ZKO4QOFHJ1,,1881.76,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Deanna Li,Mark Hill & Marlon Hammond,jschauma@msn.com,Male,Mark Hill,Greensboro,Personal,3476026280,6716 Coltrane Mill Rd,NC,27406-8818,1960-10-10,,,,
John Snow,Active Client,6,Xavier Hughes,27J1ZF9TDLN9,,2674.79,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Junior Kane,Gregory Bodenhamer & Marcy Mayo,bhima@aol.com,Male,Gregory Bodenhamer,Winston Salem,Personal,5348486871,623 Lankashire Rd,NC,27106-5427,1960-10-10,,,,
John Snow,Active Client,6,Aubrey Loder,N49F55ORY6XA,,2674.79,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Jerry Vega,Malcolm Pettit & Wanda Beltran,vmalik@gmail.com,Male,Malcolm Pettit,Winston Salem,Personal,9856452470,623 Lankashire Rd,NC,27106-5427,1960-10-10,,,,
John Snow,Active Client,6,Dayle Mckeithan,V0B4K8JSQ1AW,,788.86,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-08-24,2019-02-24,Tami Ellison,Richard Grogan & Darrel Jones,skaufman@aol.com,Male,Richard Grogan,Winston Salem,Personal,2939294028,4355 Bryn Mawr Ln,NC,27103-5909,1960-10-10,,,,
John Snow,Active Client,6,Lurlene Raynes,37102KPCMPRA,,788.86,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-08-24,2019-02-24,Molly Eaton,Frederick Joyner & Ada Walker,grinder@hotmail.com,Male,Frederick Joyner,Winston Salem,Personal,4354252456,4355 Bryn Mawr Ln,NC,27103-5909,1960-10-10,,,,
John Snow,Active Client,6,Alton Shute,BEX8IL8OBLRC,,788.86,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-08-24,2019-02-24,Gordon Carey,Susan Clifton & Jesus Ochoa,arnold@icloud.com,Male,Susan Clifton,Winston Salem,Personal,7986064480,4355 Bryn Mawr Ln,NC,27103-5909,1960-10-10,,,,
John Snow,Active Client,6,Vasiliki Stiefel,XWJ86KCR6YHN,,819.54,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-24,2019-08-24,Cliff Alvarez,Vickie Kinyoun & Dylan Yoder,kourai@yahoo.com,Male,Vickie Kinyoun,Winston Salem,Personal,7408957891,4355 Bryn Mawr Ln,NC,27103-5909,1960-10-10,,,,
John Snow,Active Client,6,Ignacio Lewellen,OWL55KKXW68J,,819.54,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-24,2019-08-24,Jan Hensley,James Salzwedel & Scott Miles,eabrown@hotmail.com,Male,James Salzwedel,Winston Salem,Personal,4898312432,4355 Bryn Mawr Ln,NC,27103-5909,1983-10-17,,,,
John Snow,Active Client,6,Brice Delatorre,51RU6POUJZD8,,1102.58,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-01,2019-03-01,Cara Mccoy,Gayle Laverty & Young Bird,rkobes@aol.com,Female,Gayle Laverty,Winston Salem,Personal,2421854652,981 Foxhall Dr,NC,27106-4431,1963-12-06,,,,
John Snow,Active Client,6,Leonardo Setser,2HWHGDL7B17X,,1102.58,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-01,2019-03-01,Harley Kerr,Clifton Mack & Kara Fields,feamster@live.com,Female,Clifton Mack,Winston Salem,Personal,9183269357,981 Foxhall Dr,NC,27106-4431,1963-12-06,,,,
John Snow,Active Client,6,Colene Dinapoli,GQ0RPCS2UEQ6,,1126.41,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-01,2019-09-01,Todd Mckee,Miguel Salcedo & Wiley Boone,gtewari@aol.com,Female,Miguel Salcedo,Winston Salem,Personal,2405401375,981 Foxhall Dr,NC,27106-4431,1977-08-12,,,,
John Snow,Active Client,6,Shara Sayer,8OO6GAQ2NTM1,,1126.41,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-01,2019-09-01,Sherri Austin,Katrina Ferris & Marian Silva,slanglois@gmail.com,Female,Katrina Ferris,Winston Salem,Personal,2367181212,981 Foxhall Dr,NC,27106-4431,1977-08-12,,,,
John Snow,Active Client,6,Mica Maly,1IZXVMLVYTDT,,1306.46,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-29,2019-03-29,Lacy Gibson,Lorene Petree & Marlin Kelley,cremonini@gmail.com,,Lorene Petree,Winston Salem,Personal,8210361470,147 Linbrook Dr,NC,27106-4538,1977-08-12,,,,
John Snow,Active Client,6,Roy Dries,L8MMCE43H79L,,711.5,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-30,2019-05-30,Wyatt Holland,Samuel Fuller & Renee Dudley,quantaman@att.net,Female,Samuel Fuller,Winston Salem,Personal,6797656101,2815 Ne Gilmer Ave,NC,27105-4331,1977-08-12,,,,
John Snow,Active Client,6,Quinton Spece,15STNDP3M5ES,,912.28,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-06,2019-05-06,Kris Owen,Jack Nance & Josef Ware,jgoerzen@msn.com,Male,Jack Nance,Winston Salem,Personal,1696839629,2121 Sallies Ln,NC,27106-9651,1977-08-12,,,,
John Snow,Active Client,6,Lucius Mease,92SINI6U4N8M,,1055.12,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-01,2019-06-01,Luann Summers,Jack Smith & Teri Webster,gilmoure@icloud.com,Male,Jack Smith,King,Personal,2341751891,604 Ingram Dr,NC,27021-9440,1977-08-12,,,,
John Snow,Active Client,6,Irvin Cline,DJTSZXV3UZQ5,,482.51,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-22,2019-06-22,Opal Orozco,Marshall Dameron & Ismael Ellison,staikos@comcast.net,Female,Marshall Dameron,Wallburg,Personal,7436804400,P.O. BOX 112,NC,27373-0112,1992-05-13,,,,
John Snow,Active Client,6,Annalisa Rendon,ABFA1Q6672WS,,482.51,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-22,2019-06-22,Bobbi Moore,Shirley Robinson & Mitch Jacobs,monkeydo@sbcglobal.net,Female,Shirley Robinson,Wallburg,Personal,9215930018,P.O. BOX 112,NC,27373-0112,1961-08-20,,,,
John Snow,Active Client,6,Emmaline Ceja,HZ5NHCDFQ4N5,,1877.84,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-14,2019-07-14,Lola Yu,Vivian Simmons & Ward Brady,rddesign@live.com,Female,Vivian Simmons,Winston Salem,Personal,5568371784,2518 Tantelon Pl,NC,27127-4628,1995-11-17,,,,
John Snow,Active Client,6,Fransisca Mach,JAZS8UZF0NL1,,1317.95,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-19,2019-03-19,Jesus Chase,Peggy Aaron & Willie Huang,giafly@mac.com,Male,Peggy Aaron,Kernersville,Personal,2203737861,7190 Smokerise Ln,NC,27284-9686,1984-05-19,,,,
John Snow,Active Client,6,Carlos Ericsson,CRJQDUK8I9B1,,549.21,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-19,2019-03-19,Beulah Osborne,William Campbell & Byron Nunez,brbarret@mac.com,Male,William Campbell,Kernersville,Personal,7108139445,7190 Smokerise Ln,NC,27284-9686,1984-05-19,,,,
John Snow,Active Client,6,Hoyt Pressler,H4BRQ6UFGKHQ,,453.02,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-19,2019-03-19,Selma Arnold,N Lockley & Janet Barr,biglou@verizon.net,Male,N Lockley,Kernersville,Personal,3079879623,7190 Smokerise Ln,NC,27284-9686,1984-05-19,,,,
John Snow,Active Client,6,Alayna Meekins,C1Y79O4S8BKS,,525.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-18,2019-04-18,Clint Garza,David Wall & Rubin Hughes,singh@me.com,Female,David Wall,Winston Salem,Personal,7903656717,842 Bellview St,NC,27103-3506,1965-05-01,,,,
John Snow,Active Client,6,Cindi Paschall,Q1XDXO86AXN7,,707.53,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-02,2019-04-02,Simone Sharp,Judy Driver & Clark Mann,fairbank@sbcglobal.net,Male,Judy Driver,Winston Salem,Personal,7604459952,1260 Springwood Cir,NC,27107-1443,1988-09-11,,,,
John Snow,Active Client,6,Tennille Brinkerhoff,PD0CZO7EMJ8R,,543.6,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-02,2019-04-02,Leslie Prince,Cynthia Nelson & Elba Clark,boomzilla@verizon.net,Male,Cynthia Nelson,Winston Salem,Personal,8482364767,1260 Springwood Cir,NC,27107-1443,1950-09-23,,,,
John Snow,Active Client,6,Crista Manuel,E20WA3U2L9JG,,956.71,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-02,2019-04-02,Jaime Meadows,Pamela Long & Marina Braun,isotopian@comcast.net,Female,Pamela Long,Winston Salem,Personal,7445625869,4794 Leinbach Dr,NC,27106-1623,1988-07-30,,,,
John Snow,Active Client,6,Justine Hockenberry,4GI06VX6MAR9,,1236.21,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-20,2019-04-20,Lisa Palmer,James Neely & Kenton Salazar,munjal@gmail.com,,James Neely,Kings Mountain,Personal,3362514252,213 Stowe Acres,NC,28086-2127,1989-05-06,,,,
John Snow,Active Client,6,Felicidad Krahn,IKPOH8KBP4GD,,846.17,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-08,2019-05-08,Kent Weber,Kenneth Jones & Keneth Bates,vganesh@comcast.net,Male,Kenneth Jones,High Point,Personal,2438512967,2112 Anchoridge Ave,NC,27265-9319,1968-06-27,,,,
John Snow,Active Client,6,Anita Vanderbilt,0WC871K2OPTU,,958.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-29,2019-07-29,Kenny Raymond,James Stroud & Tonya Villa,sonnen@sbcglobal.net,Female,James Stroud,Walnut Cove,Personal,6333223999,1382 Greenfield Rd,NC,27052-7254,1978-03-03,,,,
John Snow,Active Client,6,Zaida Densmore,G8B1U14HPRFG,,863.18,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-02,2019-03-02,Dustin Lowe,C Porter & Andres Holland,wonderkid@msn.com,Male,C Porter,Greensboro,Personal,4771426201,29 Aspen Dr Apt A,NC,27409-3125,1964-12-30,,,,
John Snow,Active Client,6,Weston Ellinger,KRI2A14KUQEC,,820,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-02,2019-09-02,Maggie Gilbert,Jerry Leonard & Wilmer Harrell,bescoto@hotmail.com,Male,Jerry Leonard,Greensboro,Personal,9321446955,29 Aspen Dr Apt A,NC,27409-3125,1976-03-05,,,,
John Snow,Active Client,6,Isabell Nourse,XQS1AYXBOS86,,1126.29,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-16,2019-03-16,Deann Greer,Jimmy Steele & Kermit Arnold,gastown@gmail.com,Male,Jimmy Steele,Winston Salem,Personal,8668039520,3402 Polo Rd,NC,27106-4829,1980-12-19,,,,
John Snow,Active Client,6,Karly Curran,O6C89Q4TFLEB,,510.43,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-03,2019-04-03,Dirk Newton,Glenda Walters & Ahmed Marks,howler@comcast.net,Female,Glenda Walters,Winston Salem,Personal,8974059074,605 Parkland Ct,NC,27127-7105,1989-05-25,,,,
John Snow,Active Client,6,Galina Donelan,35CGY45T17F0,,533.01,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-30,2019-03-30,Korey Romero,Sandra Miles & Robbie Bruce,cyrus@msn.com,Female,Sandra Miles,Lewisville,Personal,3929614414,965 Sequoia Dr,NC,27023-9663,1989-05-25,,,,
John Snow,Active Client,6,Elly Paolucci,MGY5U0X580CZ,,659.64,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-09,2019-04-09,Adrian Roy,Belinda Moore & Lester Beard,quantaman@yahoo.ca,Female,Belinda Moore,Advance,Personal,3252268093,176 Tucker Rd,NC,27006-6741,1961-04-23,,,,
John Snow,Active Client,6,Deandre Prude,GXE7R94K169H,,590.3,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-08,2019-04-08,Erwin Barker,Anthony Moore & Estela Curry,dburrows@msn.com,Male,Anthony Moore,Kernersville,Personal,6475314306,1016 Madison Place Cir,NC,27284-7756,1961-04-23,,,,
John Snow,Active Client,6,Mercedes Borda,Q5UYGPL4JEV3,,418.16,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-30,2019-04-30,Delmer Byrd,Rosa Howard & Jospeh Herrera,munjal@aol.com,Male,Rosa Howard,Kernersville,Personal,2116170490,5312 Weather Ridge Rd,NC,27284-9682,1961-04-23,,,,
John Snow,Active Client,6,Matilde Ingraham,14IM9FGZMUMV,,900.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-30,2019-04-30,Kenton Curtis,Penny Cox & Jimmy Dunlap,temmink@mac.com,Male,Penny Cox,Kernersville,Personal,4405278387,5312 Weather Ridge Rd,NC,27284-9682,1961-04-23,,,,
John Snow,Active Client,6,Marquita Muldowney,3LSPRLTF0ERY,,1555.82,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-26,2019-04-26,Randy Moss,Randy Crouse & Eli Lin,sblack@mac.com,Male,Randy Crouse,East Bend,Personal,7194919767,1253 Warren Dune,NC,27018,1973-09-20,,,,
John Snow,Active Client,6,Rosette Lucia,KLUIRNK1BSR7,,1088.3,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-25,2019-04-25,Reuben Stokes,Susan Davis & Leanne Ashley,killmenow@hotmail.com,Female,Susan Davis,Archdale,Personal,2660575465,6802 Allendale Dr,NC,27263-4536,1987-02-24,,,,
John Snow,Active Client,6,Vivienne Rulison,84IW9281CVMB,,690.39,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-07,2019-05-07,Donnie Key,Everett Hylton & Juliet Sims,scotfl@outlook.com,Male,Everett Hylton,Kernersville,Personal,8534614820,1505 Cabot Pl,NC,27284-7122,1955-06-21,,,,
John Snow,Active Client,6,Rosalee Gilford,40HAZP67U054,,1105.28,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-08,2019-05-08,Richie Young,Robert Wright & Dewitt Paul,fallorn@aol.com,Female,Robert Wright,Winston Salem,Personal,7311282920,2719 Teresa Ave,NC,27105-4740,1980-09-01,,,,
John Snow,Active Client,6,Alfredo Condit,EELB34QHPCUC,,632.93,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-06,2019-05-06,Troy Norton,Joseph Brooks & Esther Barajas,laird@hotmail.com,Male,Joseph Brooks,Winston Salem,Personal,4461477001,279 Hartman Rd,NC,27127-9199,1993-08-08,,,,
John Snow,Active Client,6,Phil Chico,N3NN1FUIBCZX,,274.9,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-26,2019-05-26,Burton Stanley,Clarence Hauser & Bertha Rivas,frederic@me.com,Male,Clarence Hauser,Pfafftown,Personal,8474611319,3406 Community,NC,27040-8614,1993-08-08,,,,
John Snow,Active Client,6,Brandie Placencia,11JL7EA2DWI5,,554.78,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-01,2019-06-01,Rick Kramer,John Lang & Waylon Rubio,mpiotr@gmail.com,Male,John Lang,Winston Salem,Personal,9134155690,5435 Westmont Ct,NC,27104-2471,1993-08-08,,,,
John Snow,Active Client,6,Sol Birney,SY7B3QGUKW6U,,1259.5,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-19,2019-05-19,Scott Chang,Charles Stump & Bryon Hebert,munjal@msn.com,Male,Charles Stump,Lewisville,Personal,8927376148,7846 Beech Forest Rd,NC,27023-9543,1993-08-08,,,,
John Snow,Active Client,6,Yee Ribble,2I0X4RK6TCFG,,1001.15,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-20,2019-05-20,Maria Patton,Deborah Couch & Chris Norris,mirod@live.com,Male,Deborah Couch,Winston Salem,Personal,3022556983,909 Forestglen Dr,NC,27103-9773,1993-08-08,,,,
John Snow,Active Client,6,Carmella Landers,UYCWA2X6J6MV,,1097.77,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-28,2019-05-28,Loren Buckley,Beppie Doherty & Paris Cuevas,notaprguy@att.net,Male,Beppie Doherty,Winston Salem,Personal,1625957001,301 Tortoise Ln,NC,27127-7005,1993-08-08,,,,
John Snow,Active Client,6,Jared Roan,6AS12MAU2G3S,,635,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-21,2019-06-21,Kory Vazquez,Jacquelyn Sinclair & Jo Warren,dartlife@live.com,Female,Jacquelyn Sinclair,Winston Salem,Personal,9350104291,4175 Ebert Rd,NC,27127-6655,1989-09-11,,,,
John Snow,Active Client,6,Victorina Ebert,NCU3ZMAWMYWD,,635,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-21,2019-06-21,Rupert Petty,Eric Mozeleski & Robert Mendoza,malin@verizon.net,Female,Eric Mozeleski,Winston Salem,Personal,5049242606,4175 Ebert Rd,NC,27127-6655,1954-07-30,,,,
John Snow,Active Client,6,Emiko Lobo,V21GWRBITBTD,,2138.75,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-28,2019-05-28,Darcy Brown,Suzanne Corn & Parker Shelton,mwitte@sbcglobal.net,Female,Suzanne Corn,Kernersville,Personal,9619379739,1181 Marietta Dr,NC,27284-2118,1954-07-30,,,,
John Snow,Active Client,6,Xavier Hughes,7JEM71ER19H1,,2138.75,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-28,2019-05-28,Fay Herring,Maria Blevins & Millie Harding,gomor@verizon.net,Female,Maria Blevins,Kernersville,Personal,7697346923,1181 Marietta Dr,NC,27284-2118,1973-09-20,,,,
